0. 0
0.000341439362853353451 0.016623225277372342
0.000350677463244859983 0.016806684918265504
0.000360165512845884593 0.016991655031669734
0.000369910274367882188 0.01717813528029085
0.000379918693496545377 0.017366135109959508
0.000390197903842420183 0.017555629261860013
0.000400755232025462409 0.017746629291452133
0.000411598202897168249 0.01793913016459023
0.00042273454490399429 0.0181331303518236
0.000434172195595892486 0.018328627314379477
0.000445919307283885915 0.018525615664121173
0.00045798425285071767 0.01872409065801362
0.000470375631718716544 0.018924046733724352
0.000483102275979126932 0.01912548014110666
0.000496173256687280624 0.01932838328682118
0.000509597890328090529 0.01953274919913819
0.000523385745456477164 0.01973857203618099
0.000537546649517462783 0.01994584249438749
0.000552090695850788321 0.02015455735390717
0.000567028250885053095 0.020364703591029158
0.000582369961526501005 0.02057626477597341
0.000598126762747718975 0.020789238934463366
0.000614309885381659213 0.021003619059917433
0.00063093086412653761 0.02121938238217867
0.000648001545767319296 0.021436521522269124
0.000665534097619640414 0.021655024016506767
0.000683541016202198837 0.02187487683535583
0.000702035136143783905 0.02209606457698194
0.000721029639331299257 0.022318571651830724
0.000740538064305296334 0.02254238364875554
0.000760574315909721098 0.022767483026212267
0.000781152675202738899 0.022993852219259293
0.000802287809635719305 0.023221474482470302
0.000823994783507621506 0.023450328979013932
0.000846289068702238845 0.023680396555896863
0.00086918655571595403 0.02391165755563998
0.000892703564983863629 0.024144089972193288
0.000916856858512350801 0.024377671619254193
0.000941663651826384236 0.02461237933979809
0.000967141626240075559 0.024848189196781424
0.00099330894145922919 0.025085077599724902
0.00102018424852487249 0.025323017978436363
0.00104778670310698777 0.025561983879847264
0.00107613597915793137 0.02580194790537209
0.00110525228293525219 0.026042881750853245
0.00113515636740392847 0.026284756250293848
0.00116586954702826875 0.026527541310444654
0.00119741371296403182 0.026771205893474537
0.00122981134866158694 0.02701571802981456
0.00126308554589123949 0.027261044833567314
0.00129726002120214741 0.027507152494446276
0.00133235913282654596 0.02775400625234386
